Event_ID,Relationship,Personal_ID,Notes
301,Witness,807,
301,Husband,929,
301,Wife,930,
302,Priest,542,
302,Witness,679,
302,Husband,931,
302,Wife,932,
302,Witness,933,
303,Priest,542,
303,Witness,679,
303,Witness,936,
303,Husband,2675,
303,Wife,2676,
304,Priest,937,
304,Husband,938,
304,Wife,939,
304,Witness,940,
304,Witness,941,
305,Priest,937,
305,Witness,940,
305,Witness,941,
305,Husband,942,
305,Wife,943,
306,Priest,937,
306,Witness,940,
306,Witness,941,
306,Husband,944,
306,Wife,945,
307,Priest,937,
307,Witness,940,
307,Witness,941,
307,Husband,946,
307,Wife,947,
308,Priest,937,
308,Witness,940,
308,Witness,941,
308,Husband,948,
308,Wife,949,
309,Priest,937,
309,Witness,940,
309,Witness,941,
309,Husband,950,
309,Wife,951,
310,Priest,937,
310,Husband,952,
310,Wife,953,
310,Witness,954,
310,Witness,955,
311,Priest,937,
311,Witness,954,
311,Witness,955,
311,Husband,956,
311,Wife,957,
312,Priest,937,
312,Witness,954,
312,Witness,955,
312,Husband,958,
312,Wife,959,
313,Witness,469,
313,Priest,937,
313,Husband,960,
313,Wife,961,
313,Witness,962,
314,Priest,937,
314,Husband,963,
314,Wife,964,
314,Witness,965,
314,Witness,1097,
315,Priest,937,
315,Husband,967,
315,Wife,968,
315,Witness,969,
315,Husband of the witness,977,
315,Witness,2189,
316,Priest,937,
316,Husband,971,
316,Wife,972,
316,Witness,973,
316,Witness,1015,
317,Priest,937,
317,Husband,975,
317,Wife,976,
317,Witness,977,
317,Witness,978,
318,Priest,937,
318,Husband,979,
318,Wife,980,
318,Witness,981,
318,Witness,982,
319,Priest,937,
319,Husband,983,
319,Wife,984,
319,Witness,987,
319,Witness,4014,
321,Priest,937,
321,Witness,985,
321,Witness,986,
321,Husband,989,
321,Wife,990,
322,Priest,937,
322,Husband,991,
322,Wife,992,
322,Witness,993,
322,Witness,994,
323,Husband,995,
323,Wife,996,
323,Priest,997,
324,Priest,997,
324,Husband,998,
324,Wife,999,
325,Priest,997,
325,Husband,1000,
325,Wife,1001,
326,Priest,997,
326,Husband,1002,
326,Wife,1003,
327,Priest,997,
327,Husband,1004,
327,Wife,1005,
328,Priest,997,
328,Husband,1006,
328,Wife,1007,
329,Priest,997,
329,Husband,1008,
329,Wife,1009,
330,Priest,937,
330,Witness,955,
330,Husband,1010,
330,Wife,1011,
330,Witness,1012,
331,Priest,937,
331,Husband,1013,
331,Wife,1014,
331,Witness,1015,
331,Witness,1016,
332,Priest,937,
332,Witness,1015,
332,Witness,1016,
332,Husband,1017,
332,Wife,1018,
333,Priest,937,
333,Witness,1015,
333,Witness,1016,
333,Husband,1019,
333,Wife,1020,
334,Priest,937,
334,Witness,1015,
334,Witness,1016,
334,Husband,1021,
334,Wife,1022,
335,Witness,350,
335,Witness,664,
335,Priest,937,
335,Husband,1023,
335,Wife,1024,
336,Priest,937,
336,Husband,1026,
336,Wife,1027,
336,Witness,1028,
336,Witness,1029,
337,Witness,679,
337,Witness,856,
337,Priest,937,
337,Husband,1030,
337,Wife,1031,
338,Priest,937,
338,Husband,1033,
338,Wife,1034,
338,Witness,1035,
338,Witness,1036,
339,Husband,131,
339,Priest,937,
339,Wife,1037,
339,Witness,1038,
339,Witness,1039,
340,Priest,937,
340,Witness,1015,
340,Husband,1040,
340,Wife,1041,
340,Witness,1042,
341,Priest,937,
341,Witness,1015,
341,Witness,1042,
341,Husband,1043,
341,Wife,1044,
342,Witness,514,
342,Priest,937,
342,Witness,1669,
342,Husband,3017,
342,Wife,3018,
343,Priest,937,
343,Husband,1048,
343,Wife,1049,
343,Witness,1050,
343,Witness,1051,
344,Priest,937,
344,Witness,973,
344,Witness,1015,
344,Husband,1052,
344,Wife,1053,
345,Priest,937,
345,Witness,973,
345,Witness,1015,
345,Husband,1054,
345,Wife,1055,
346,Priest,937,
346,Witness,973,
346,Witness,1015,
346,Husband,1056,
346,Wife,1057,
347,Priest,937,
347,Witness,973,
347,Witness,1015,
347,Husband,1058,
347,Wife,1059,
348,Witness,679,
348,Priest,937,
348,Witness,1030,
348,Husband,1060,
348,Wife,1061,
349,Priest,542,
349,Deceased,1062,
350,Priest,542,
350,Baptized,1063,
350,Father,1064,
350,Mother,1066,
352,Father,195,
352,Mother,196,
352,Priest,542,
352,Godmother,1024,
352,Baptized,1067,
352,Godfather,1521,
353,Godmother,80,
353,Priest,81,
353,Baptized,1071,
353,Father,1072,
353,Mother,1073,
353,Godfather,1074,
354,Godmother,64,
354,Priest,542,
354,Mother,976,
354,Baptized,1075,
354,Father,1076,
354,Godfather,1077,
355,Priest,81,
355,Godmother,103,
355,Godfather,989,
355,Baptized,1079,
355,Father,1080,
355,Mother,1081,
356,Priest,542,
356,Godfather,578,
356,Godmother,579,
356,Baptized,1082,
356,Father,1083,
356,Mother,1084,
357,Father,515,
357,Priest,1085,
357,Baptized,1086,
357,Mother,1087,
357,Godfather,1088,
357,Godmother,1089,
358,Godfather,515,
358,Priest,542,
358,Father,758,
358,Mother,759,
358,Godmother,1087,
358,Baptized,1090,
359,Priest,542,
359,Baptized,1091,
359,Father,1092,
359,Mother,1093,
359,Godfather,1094,
359,Godmother,1095,
360,Godfather,350,
360,Mother,493,
360,Priest,542,
360,Baptized,1096,
360,Father,1097,
361,Priest,542,
361,Baptized,1098,
361,Father,1099,
361,Mother,1100,
361,Godfather,1101,
362,Godmother,132,
362,Mother,514,
362,Godfather,1101,
362,Priest,1102,
362,Baptized,1103,
362,Father,1104,
363,Priest,542,
363,Baptized,1105,
363,Father,1106,
363,Mother,1107,
363,Godfather,1108,
363,Godmother,1109,
364,Priest,542,
364,Godfather,901,
364,Godmother,1109,
364,Baptized,1110,
364,Father,1111,
364,Mother,1112,
365,Priest,542,
365,Baptized,1113,
365,Godfather,1114,
366,Priest,542,
366,Baptized,1115,
366,Father,1116,
366,Mother,1117,
366,Godfather,1118,
366,Godmother,1119,
367,Father,100,
367,Priest,542,
367,Godfather,1114,
367,Baptized,1120,
367,Mother,1122,
368,Godmother,151,
368,Priest,542,
368,Father,607,
368,Baptized,1123,
368,Mother,1124,
368,Godfather,3059,
369,Father,350,
369,Priest,542,
369,Mother,664,
369,Godfather,1102,
369,Baptized,1127,
370,Priest,542,
370,Godfather,901,
370,Godmother,1109,
370,Baptized,1128,
370,Father,1129,
370,Mother,1130,
371,Priest,542,
371,Father,1094,
371,Mother,1095,
371,Godfather,1111,
371,Godmother,1112,
371,Baptized,1131,
372,Father,354,
372,Mother,355,
372,Godfather,515,
372,Priest,542,
372,Godmother,1087,
372,Baptized,1132,
373,Godfather,492,
373,Priest,542,
373,Mother,608,
373,Father,783,
373,Baptized,1135,
373,Godmother,1136,
374,Witness,542,
374,Godfather,1101,
374,Father,1111,
374,Mother,1112,
374,Baptized,1137,
374,Godmother,1138,
375,Mother,342,
375,Priest,542,
375,Godfather,607,
375,Father,919,
375,Baptized,1139,
375,Godmother,1140,
376,Father,515,
376,Priest,542,
376,Mother,1087,
376,Godmother,1136,
376,Baptized,1141,
376,Godfather,1142,
377,Godmother,103,
377,Priest,542,
377,Father,758,
377,Mother,759,
377,Baptized,1143,
378,Priest,1102,
378,Father,1129,
378,Mother,1130,
378,Godmother,1140,
378,Baptized,1144,
378,Godfather,1145,
379,Mother,96,
379,Father,497,
379,Priest,542,
379,Godfather,758,
379,Baptized,1146,
380,Priest,542,
380,Mother,606,
380,Baptized,1147,
380,Father,1148,
380,Godmother,1150,
380,Godfather,5125,
381,Father,350,
381,Priest,542,
381,Mother,664,
381,Godfather,1152,
381,Baptized,1154,
382,Priest,542,
382,Baptized,1153,
382,Father,1155,
382,Mother,1156,
382,Godfather,1178,
383,Priest,542,
383,Godfather,731,
383,Baptized,1158,
383,Father,1159,
383,Mother,1160,
384,Priest,542,
384,Baptized,1162,
384,Father,1163,
384,Mother,1164,
384,Godfather,1165,
384,Godmother,1166,
385,Godmother,36,
385,Godfather,492,
385,Priest,784,
385,Father,807,
385,Baptized,1167,
385,Mother,1168,
386,Priest,542,
386,Baptized,1169,
386,Godfather,1170,
387,Godfather,195,
387,Priest,542,
387,Baptized,1171,
387,Father,1172,
387,Mother,1173,
387,Godmother,1174,
388,Priest,542,
388,Baptized,1175,
388,Father,1176,
388,Mother,1177,
388,Godfather,1178,
388,Godmother,1179,
389,Godfather,350,
389,Priest,542,
389,Godmother,664,
389,Father,758,
389,Mother,759,
389,Baptized,1180,
390,Father,97,
390,Godfather,492,
390,Godmother,514,
390,Priest,542,
390,Baptized,1181,
390,Mother,1182,
391,Priest,542,
391,Baptized,1183,
391,Father,1184,
391,Mother,1185,
391,Godfather,1186,
391,Godmother,1187,
392,Priest,542,
392,Father,1188,
392,Baptized,1189,
392,Mother,1190,
392,Godmother,1191,
393,Priest,542,
393,Godfather,1097,
393,Baptized,1192,
393,Father,1193,
393,Mother,1194,
394,Priest,542,
394,Baptized,1195,
394,Godfather,1196,
395,Priest,81,
395,Godfather,660,"This person is listed as ""Francisco Xavier Gil Robles"" in this event."
395,Father,704,
395,Mother,1198,
395,Godmother,1199,
395,Baptized,9514,
396,Priest,542,
396,Godmother,915,
396,Godfather,1080,
396,Baptized,1200,
396,Father,1201,
396,Mother,1202,
397,Priest,542,
397,Mother,606,
397,Godfather,987,
397,Father,1148,
397,Baptized,1204,
397,Godmother,2060,
398,Godmother,96,
398,Priest,542,
398,Mother,659,
398,Father,679,
398,Baptized,1206,
399,Godfather,97,
399,Priest,542,
399,Godmother,1182,
399,Baptized,1207,
399,Father,1208,
399,Mother,1209,
400,Godmother,96,
400,Priest,542,
400,Godfather,808,
400,Father,993,
400,Baptized,1210,
400,Mother,1211,
401,Priest,81,
401,Baptized,1212,
401,Godfather,1213,
401,Poseedor,1217,
402,Priest,81,
402,Baptized,1214,
402,Godfather,1215,
402,Poseedor,1217,
403,Priest,81,
403,Baptized,1216,
403,Father,1217,
403,Mother,1218,
403,Godfather,1219,
403,Godmother,1220,
404,Priest,81,
404,Godfather,937,
404,Father,1217,
404,Mother,1218,
404,Baptized,1221,
405,Priest,937,
405,Deceased,1217,
406,Priest,997,
406,Deceased,1222,
407,Priest,81,
407,Baptized,1223,
407,Mother,1224,
408,Priest,81,
408,Baptized,1225,
408,Mother,1226,
408,Godfather,1227,
410,Priest,81,
410,Baptized,1230,
410,Godfather,1231,
411,Mother,493,
411,Priest,937,
411,Father,1097,
411,Godmother,1232,
411,Godfather,1233,
411,Baptized,4464,
412,Priest,81,
412,Baptized,1234,
412,Father,1235,
412,Mother,1236,
412,Godmother,1237,
412,Godfather,1238,
414,Priest,81,
414,Baptized,1241,
414,Father,1242,
414,Mother,1243,
414,Godfather,1244,
414,Godmother,1245,
416,Godmother,968,
416,Poseedor de la madre,1219,
416,Priest,1250,
416,Baptized,1251,
416,Mother,1252,
416,Godfather,1253,
417,Godmother,472,
417,Priest,1367,
417,Father,3557,
417,Baptized,9915,
417,Mother,9972,
417,Godfather,11311,
418,Priest,81,
418,Recorder,1247,
418,Deceased,1255,
419,Priest,81,
419,Patrona,1222,
419,Recorder,1247,
419,Deceased,1256,
419,Father,1257,
420,Priest,81,
420,Deceased,1247,
421,Priest,81,
421,Witness,986,
421,Husband,1258,
421,Wife,1259,
421,Witness,1260,
422,Deceased,1261,
422,Priest,1262,
423,Priest,937,
423,Husband,1263,
423,Wife,1264,
423,Witness,1265,
423,Godmother,1266,
424,Priest,937,
424,Witness,1265,
424,Witness,1266,
424,Husband,1267,
424,Wife,1268,
425,Priest,937,
425,Witness,1015,
425,Husband,1269,
425,Wife,1270,
425,Witness,1271,
426,Priest,937,
426,Witness,1015,
426,Witness,1271,
426,Husband,1272,
426,Wife,1273,
427,Priest,937,
427,Witness,1015,
427,Witness,1271,
427,Husband,1274,
427,Wife,1275,
428,Priest,937,
428,Witness,940,
428,Witness,941,
428,Husband,1276,
428,Wife,1277,
429,Husband,679,
429,Priest,937,
429,Wife,1278,
429,Witness,1280,
429,Witness,1790,
430,Wife,382,
430,Priest,937,
430,Husband,941,
430,Witness,954,
430,Witness,1282,
431,Priest,937,
431,Husband,1284,
431,Wife,1285,
431,Witness,1286,
431,Witness,1287,
432,Witness,679,
432,Priest,937,
432,Husband,1288,
432,Wife,1289,
432,Witness,1290,
433,Witness,611,
433,Witness,679,
433,Priest,937,
433,Husband,1291,
433,Wife,1292,
434,Witness,901,
434,Priest,937,
434,Witness,1036,
434,Husband,1294,
434,Wife,1295,
435,Witness,679,
435,Priest,937,
435,Witness,954,
435,Husband,1296,
435,Wife,1297,
436,Priest,937,
436,Husband,954,
436,Wife,1298,
436,Witness,1299,
436,Witness,1300,
437,Witness,679,
437,Witness,856,
437,Priest,937,
437,Husband,1301,
437,Wife,1302,
438,Priest,937,
438,Witness,1036,
438,Husband,1303,
438,Wife,1304,
438,Witness,1305,
439,Priest,997,
439,Husband,1306,
439,Wife,1307,
439,Witness,1308,
439,Witness,1309,
440,Priest,997,
440,Witness,1308,
440,Witness,1309,
440,Husband,1310,
440,Wife,1311,
441,Priest,997,
441,Witness,1308,
441,Witness,1309,
441,Husband,1312,
441,Wife,1313,
442,Priest,997,
442,Witness,1308,
442,Witness,1309,
442,Husband,1314,
442,Wife,1315,
443,Witness,954,
443,Priest,997,
443,Witness,1300,
443,Husband,1316,
443,Wife,1317,
444,Priest,997,
444,Husband,1318,
444,Wife,1319,
444,Witness,1320,
444,Witness,1321,
445,Witness,679,
445,Witness,856,
445,Priest,997,
445,Husband,1291,
445,Wife,1322,
445,Witness,5571,
446,Witness,679,
446,Priest,997,
446,Husband,1324,
446,Wife,1325,
446,Witness,1326,
446,Witness,1327,
447,Priest,997,
447,Witness,1030,
447,Witness,1320,
447,Husband,1328,
447,Wife,1329,
447,Witness,5571,
448,Priest,997,
448,Witness,1271,
448,Witness,1308,
448,Witness,1309,
448,Husband,1332,
448,Wife,1333,
449,Priest,997,
449,Witness,1308,
449,Husband,1334,
449,Wife,1335,
449,Witness,1336,
450,Priest,997,
450,Witness,1308,
450,Husband,1337,
450,Wife,1338,
450,Witness,1339,
451,Witness,679,
451,Witness,856,
451,Priest,997,
451,Husband,1340,
451,Wife,1341,
452,Witness,350,
452,Witness,975,
452,Priest,997,
452,Witness,1038,
452,Husband,1343,
452,Wife,1344,
453,Witness,350,
453,Priest,997,
453,Witness,1072,
453,Husband,1345,
453,Wife,1346,
454,Witness,679,
454,Priest,997,
454,Witness,1339,
454,Husband,1347,
454,Wife,1348,
455,Witness,679,
455,Priest,997,
455,Witness,1339,
455,Husband,1349,
455,Wife,1350,
456,Witness,679,
456,Priest,997,
456,Witness,1339,
456,Husband,1351,
456,Wife,1352,
457,Witness,954,
457,Priest,997,
457,Witness,1300,
457,Wife,1354,
457,Husband,1698,
458,Priest,997,
458,Husband,1355,
458,Wife,1356,
458,Witness,1357,
458,Witness,4318,
459,Priest,997,
459,Husband,1359,
459,Wife,1360,
459,Witness,1361,
459,Witness,5571,
460,Witness,611,
460,Witness,679,
460,Priest,997,
460,Wife,1363,
460,Husband,1398,
461,Witness,38,
461,Priest,997,
461,Witness,1345,
461,Husband,1364,
461,Wife,1365,
462,Witness,679,
462,Witness,1357,
462,Priest,1367,
462,Husband,1368,
462,Wife,1369,
463,Witness,679,
463,Witness,1357,
463,Priest,1367,
463,Husband,1370,
463,Wife,1371,
464,Priest,1367,
464,Husband,1372,
464,Wife,1373,
465,Witness,679,
465,Priest,1367,
465,Husband,1374,
465,Wife,1375,
466,Priest,1367,
466,Husband,1376,
466,Wife,1377,
467,Priest,1367,
467,Husband,1378,
467,Wife,1379,
468,Priest,1367,
468,Husband,1380,
468,Wife,1381,
469,Priest,1367,
469,Husband,1382,
469,Wife,1383,
470,Priest,1367,
470,Husband,1384,
470,Wife,1385,
471,Priest,1262,
471,Husband,1386,
471,Wife,1387,
472,Priest,1262,
472,Husband,1388,
472,Wife,1389,
473,Priest,1262,
473,Husband,1390,
473,Wife,1391,
474,Priest,1262,
474,Husband,1392,
474,Wife,1393,
475,Priest,1262,
475,Husband,1394,
475,Wife,1395,
476,Priest,1262,
476,Husband,1396,
476,Wife,1397,
477,Priest,1262,
477,Husband,1398,
477,Wife,1399,
477,Witness,1400,
477,Witness,1401,
478,Priest,1262,
478,Husband,1402,
478,Wife,1403,
479,Priest,1262,
479,Husband,1404,
479,Wife,1405,
480,Priest,1262,
480,Husband,1406,
480,Wife,1407,
481,Priest,1262,
481,Husband,1408,
481,Wife,1409,
481,Witness,1410,
481,Witness,1411,
482,Priest,1262,
482,Husband,1412,
482,Wife,1413,
482,Witness,1414,
483,Priest,1262,
483,Husband,1415,
483,Wife,1416,
484,Priest,1262,
484,Husband,1417,
484,Wife,1418,
485,Priest,1262,
485,Husband,1419,
485,Wife,1420,
485,Witness,1421,
486,Priest,1262,
486,Husband,1422,
486,Wife,1423,
487,Witness,340,
487,Priest,1262,
487,Husband,1424,
487,Wife,1425,
488,Priest,1262,
488,Witness,1421,
488,Husband,1427,
488,Wife,1428,
489,Priest,1262,
489,Husband,1429,
489,Wife,1430,
489,Witness,1431,
489,Witness,1432,
490,Priest,1262,
490,Husband,1433,
490,Wife,1434,
491,Priest,1262,
491,Husband,1435,
491,Wife,1436,
492,Priest,1262,
492,Witness,1421,
492,Husband,1437,
492,Wife,1438,
493,Priest,1262,
493,Husband,1439,
493,Wife,1440,
493,Witness,1441,
494,Priest,1262,
494,Husband,1442,
494,Wife,1443,
495,Priest,1262,
495,Husband,1271,
495,Wife,1445,
496,Priest,1262,
496,Husband,1398,
496,Wife,1447,
496,Deceased wife of the husband,14296,
496,Deceased husband of the wife,14297,
497,Priest,1262,
497,Husband,1448,
497,Wife,1449,
497,Witness,1450,
498,Priest,1262,
498,Husband,1451,
498,Wife,1452,
499,Priest,1262,
499,Husband,1453,
499,Wife,1454,
500,Priest,1262,
500,Witness,1421,
500,Husband,1455,
500,Wife,1456,
501,Priest,1262,
501,Husband,1457,
501,Wife,1458,
502,Priest,1262,
502,Husband,1459,
502,Wife,1460,
503,Priest,1262,
503,Husband,1461,
503,Wife,1462,
504,Priest,1262,
504,Husband,1463,
504,Wife,1464,
505,Priest,1262,
505,Husband,1465,
505,Wife,1466,
506,Priest,1262,
506,Husband,1467,
506,Wife,1468,
506,Witness,1469,
507,Priest,1262,
507,Witness,1455,
507,Witness,1469,
507,Husband,1470,
507,Wife,1471,
508,Priest,1262,
508,Husband,1472,
508,Wife,1473,
509,Priest,1262,
509,Husband,1474,
509,Wife,1475,
510,Priest,1262,
510,Witness,1469,
510,Husband,1476,
510,Wife,1477,
511,Priest,1262,
511,Witness,1469,
511,Husband,1478,
511,Wife,1479,
512,Priest,1262,
512,Witness,1469,
512,Husband,1480,
512,Wife,1481,
513,Priest,1262,
513,Husband,1482,
513,Wife,1483,
514,Priest,1262,
514,Husband,1484,
514,Wife,1485,
515,Priest,1262,
515,Witness,1469,
515,Husband,4271,
515,Wife,4272,
516,Priest,1262,
516,Witness,1469,
516,Husband,1488,
516,Wife,1489,
517,Priest,16,
517,Deceased,1490,
517,Father,1491,
517,Mother,1492,
518,Priest,16,
518,Deceased,1493,
518,Husband of the Deceased,1494,
519,Priest,16,
519,Deceased,1495,
519,Father,1496,
519,Mother,1497,
520,Priest,16,
520,Deceased,1498,
521,Priest,16,
521,Deceased,1499,
521,Father,1500,
521,Mother,1501,
522,Priest,16,
522,Deceased,1502,
522,Husband of the Deceased,1503,
522,Deceased,1509,
523,Priest,16,
523,Deceased,1504,
523,Deceased,1505,
523,Deceased,1506,
523,Deceased,1507,
523,Deceased,1508,
524,Priest,16,
524,Father,1151,
524,Deceased,1510,
524,Mother,1511,
525,Priest,81,
525,Recorder,1247,
525,Deceased,1512,
525,Father,1559,
526,Priest,81,
526,Recorder,1247,
526,Deceased,1514,
526,Father,1515,
527,Priest,81,
527,Father,758,
527,Recorder,1247,
527,Deceased,1516,
528,Priest,81,
528,Recorder,1247,
528,Deceased,1517,
529,Priest,81,
529,Recorder,1247,
529,Deceased,1518,
530,Priest,81,
530,Recorder,1247,
530,Deceased,1519,
531,Priest,81,
531,Mother,1024,
531,Recorder,1247,
531,Deceased,1520,
531,Father,1521,
532,Priest,81,
532,Recorder,1247,
532,Deceased,1522,
533,Priest,81,
533,Recorder,1247,
533,Deceased,1734,
534,Husband of the Deceased,70,
534,Priest,81,
534,Deceased,301,
534,Recorder,1247,
535,Priest,81,
535,Recorder,1247,
535,Deceased,1536,"In recording deaths for December, Sosa recorded the death of Ignacio el boyero's wife twice on the same page. In the first recording he called her María, in the second María Conzon"
535,Husband of the Deceased,1537,
536,Priest,81,
536,Recorder,1247,
536,Deceased,1528,
536,Husband of the Deceased,1529,
537,Priest,81,
537,Recorder,1247,
537,Deceased,1530,
537,Husband of the Deceased,1531,
538,Priest,81,
538,Recorder,1247,
538,Deceased,1519,
539,Priest,81,
539,Recorder,1247,
539,Deceased,1532,
539,Husband of the Deceased,1533,
540,Priest,81,
540,Recorder,1247,
540,Deceased,1534,
541,Priest,81,
541,Recorder,1247,
541,Husband of the Deceased,1412,
541,Deceased,1535,
542,Priest,81,
542,Recorder,1247,
542,Deceased,1536,
542,Husband of the Deceased,1537,
543,Priest,81,
543,Recorder,1247,
543,Deceased,1538,
544,Priest,81,
544,Recorder,1247,
544,Deceased,1539,
544,Husband of the Deceased,1540,
545,Priest,81,
545,Recorder,1247,
545,Deceased,1541,
546,Priest,81,
546,Recorder,1247,
546,Deceased,1542,
547,Cogidor,1233,
547,Godmother,1287,
547,Priest,1543,
547,Baptized,1544,
548,Cogidor,1233,
548,Godmother,1287,
548,Priest,1543,
548,Baptized,1546,
549,Priest,1543,
549,Baptized,1547,
549,Officiador,1548,
549,Father,1549,
549,Mother,1550,
550,Priest,1543,
550,Baptized,1551,
550,Godfather,1552,
550,Godmother,1553,
551,Priest,542,
551,Deceased,1554,
551,Father,1555,
551,Mother,1556,
552,Priest,542,
552,Deceased,1557,
552,Mother,1558,
552,Father,1559,
553,Priest,542,
553,Mother,608,
553,Father,783,
553,Deceased,1560,
554,Priest,542,
554,Deceased,1561,
554,Father,1562,
554,Mother,1563,
555,Deceased,70,
555,Priest,542,
556,Priest,542,
556,Father,1116,
556,Mother,1117,
556,Deceased,1565,
557,Priest,542,
557,Deceased,1566,
558,Priest,542,
558,Deceased,1567,
559,Priest,542,
559,Deceased,1568,
559,Father,1569,
559,Mother,1570,
560,Priest,542,
560,Deceased,1571,
561,Priest,542,
561,Deceased,1572,
561,Wife of the Deceased,1573,
562,Priest,542,
562,Deceased,546,
563,Wife of the Deceased,151,
563,Priest,542,
563,Deceased,3059,
564,Priest,542,
564,Husband of the Deceased,776,
564,Deceased,1575,
565,Priest,542,
565,Deceased,1576,
566,Priest,542,
566,Deceased,1577,
566,Father,1578,
